Vehicle_ID,Car_Model,Battery_Type,Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Driving_Style,Internal_Resistance_Ohm,SoH_Percent,Battery_Status
c88078f4,Ford Mustang Mach-E,NMC,88.0,83.0,1809.0,38.27,0.875,2.13,Aggressive,0.058,46.9,Unhealthy
599b68c2,Tesla Model 3,NMC,75.0,77.0,978.0,17.6,0.95,0.64,Conservative,0.015,82.16,
6b60068b,Tesla Model 3,NMC,75.0,75.0,809.0,30.1,0.82,0.7,Moderate,0.028,93.07,Healthy
9015e8ed,Hyundai Ioniq 5,NMC,72.6,69.0,531.0,31.2,0.85,1.24,Moderate,0.012,,Healthy
458485c7,Tesla Model 3, NMC ,75.0,14.0,89.0,20.4,0.1,2.42,Moderate,0.041,89.61,Healthy
bc0eec3a,Hyundai Ioniq 5,NMC,72.6,113.0,,49.48,0.781,3.23,Aggressive,0.051,37.3,Unhealthy
659817c1,Wuling Air EV,LFP,26.0,65.0,1149.0,40.16,0.727,2.51,Moderate,0.071,60.39,Unhealthy
f5363314,BYD Atto 3,LFP,60.0,19.0,147.0,13.8,0.27,1.72,Moderate,0.022,88.14,Healthy
,Tesla Model 3,NMC,,119.0,1706.0,47.37,0.827,2.78,Aggressive,0.06,37.32,Unhealthy
d7c6cef2,Ford Mustang Mach-E,NMC,88.0,77.0,,47.21,0.849,3.29,Moderate,0.093,69.01,Unhealthy
2f2671f6,Hyundai Ioniq 5,NMC,72.6,,459.0,24.4,0.03,2.47,Moderate,0.04,97.58,Healthy
59c9165b,BYD Atto 3,LFP,60.0,46.0,496.0,26.1,0.15,1.3,Conservative,0.035,80.9,Healthy
df2f829a,Tesla Model 3,NMC,75.0,30.0,,12.8,0.0,,Moderate,0.037,83.25,Healthy
3c200b53,BYD Atto 3,LFP,60.0,34.0,360.0,20.6,0.57,0.91,Moderate,0.021,,Healthy
7e383b04,BYD Atto 3,LFP,60.0,53.0,335.0,25.1,0.56,0.97,Aggressive,0.018,82.45,Healthy
db206e6f,Hyundai Ioniq 5,NMC,,,1027.0,10.4,0.91,1.41,Moderate,0.024,90.61,Healthy
43b6f349,Wuling Air EV,LFP,26.0,96.0,765.0,39.7,0.41,1.06,Conservative,0.011,90.22,Healthy
c9e20d17,Hyundai Ioniq 5,NMC,72.6,116.0,859.0,49.59,0.773,3.0,Aggressive,0.116,46.97,Unhealthy
1682a6ab,,LFP,60.0,83.0,1719.0,38.93,0.757,3.08,Aggressive,0.076,38.71,Unhealthy
ff032150,BYD Atto 3,LFP,60.0,17.0,233.0,21.7,0.86,2.31,Moderate,0.042,97.48,Healthy
b07a6066,Tesla Model 3,NMC,75.0,78.0,,20.3,,2.47,Conservative,0.024,95.9,Healthy
,Ford Mustang Mach-E,NMC,88.0,88.0,1796.0,35.24,0.957,3.4,Aggressive,0.051,49.43,Unhealthy
a21d4223,BYD Atto 3,LFP,60.0,108.0,1941.0,43.1,0.889,3.43,Aggressive,0.055,46.09,Unhealthy
58e4fa92,Tesla Model 3,NMC,75.0,18.0,145.0,25.0,0.28,0.78,Moderate,0.045,97.02,Healthy
c97ba9d2,,LFP,60.0,27.0,344.0,,0.9,,Conservative,0.037,82.04,Healthy
B25674D7,Hyundai Ioniq 5,NMC,72.6,66.0,1638.0,38.92,0.86,2.48,,0.095,62.54,Unhealthy
 96d4376a ,BYD Atto 3,LFP,60.0,111.0,1578.0,45.04,0.705,3.21,Aggressive,0.055,45.28,Unhealthy
d8005db3,Tesla Model 3,NMC,75.0,92.0,1325.0,14.9,0.13,1.14,Moderate,,95.63,Healthy
,BYD Atto 3,LFP,60.0,105.0,1044.0,39.06,0.772,3.5,Aggressive,0.08,47.3,Unhealthy
41aa80eb,Wuling Air EV,LFP,26.0,11.0,86.0,23.0,0.97,1.24,Conservative,0.033,82.32,Healthy
8dce1796,Wuling Air EV,LFP,26.0,62.0,,42.31,0.707,2.72,Aggressive,,37.96,Unhealthy
3c3680c4,Ford Mustang Mach-E,NMC,88.0,80.0,1213.0,46.51,0.854,2.14,,,61.71,Unhealthy
2f6c0e62,byd atto 3,LFP,60.0,52.0,,35.2,0.53,0.78,Moderate,0.019,91.39,Healthy
,Tesla Model 3,NMC,75.0,30.0,286.0,19.6,0.79,0.92,Moderate,0.019,92.96,Healthy
d4e1b20a,Hyundai Ioniq 5,NMC,72.6,108.0,1126.0,40.77,0.827,2.87,Aggressive,0.095,41.58,Unhealthy
80f4ac49,Wuling Air EV, LFP ,26.0,90.0,1049.0,23.0,0.19,0.53,Aggressive,0.019,82.9,Healthy
d85139a3,BYD Atto 3,LFP,60.0,75.0,873.0,17.1,0.68,,Moderate,0.042,91.39,Healthy
1ec254e1,Hyundai Ioniq 5,NMC,72.6,96.0,,26.5,0.45,1.56,Moderate,0.027,80.94,Healthy
e2b0c065,Wuling Air EV,LFP,26.0,69.0,984.0,30.1,0.85,1.68,Moderate,0.033,85.28,HEALTHY
7b218ee7,Tesla Model 3,,,102.0,1877.0,43.47,0.924,,Moderate,0.09,50.67,Unhealthy
a599d814,,NMC,75.0,12.0,147.0,9.5,0.71,,Moderate,0.02,96.58,Healthy
68680c66,Wuling Air EV,LFP,26.0,36.0,246.0,11.8,0.13,,Moderate,0.028,83.09,Healthy
fbdb4e7e,Tesla Model 3,NMC,75.0,5.0,46.0,40.7,0.75,0.73,Aggressive,0.022,,Healthy
80ecdaf4,Tesla Model 3,NMC,75.0,,,37.86,0.74,3.19,Aggressive,,40.22,Unhealthy
3162e50f,Tesla Model 3,NMC,75.0,72.0,1018.0,19.8,0.91,1.58,Moderate,0.021,87.99,Healthy
7f4ea101,BYD Atto 3,LFP,60.0,85.0,1356.0,42.17,0.734,2.77,,0.083,41.86,Unhealthy
 a65364ae ,Tesla Model 3,NMC,,15.0,167.0,22.2,0.91,1.31,Moderate,0.019,95.31,Healthy
214bdc08,Wuling Air EV,LFP,26.0,96.0,603.0,32.0,0.71,1.76,Moderate,0.024,81.38,Healthy
df13b34e,Hyundai Ioniq 5,NMC,72.6,9.0,104.0,28.5,0.47,1.91,Moderate,0.033,,Healthy
bb97bc97,Wuling Air EV,LFP,26.0,105.0,1701.0,49.43,0.909,2.45,,0.071,56.88,Unhealthy
6921ab7e,BYD Atto 3,LFP,60.0,83.0,1487.0,48.26,0.908,3.48,Aggressive,0.119,53.09,Unhealthy
adcfcdde,Wuling Air EV,LFP,26.0,,1801.0,35.93,0.914,2.15,Aggressive,0.066,41.52,Unhealthy
0182895a,Tesla Model 3,NMC,75.0,86.0,1654.0,43.53,0.709,2.96,Aggressive,0.114,35.22,Unhealthy
,BYD Atto 3,LFP,60.0,84.0,1096.0,14.8,,0.75,Conservative,0.018,96.2,Healthy
670d799e,,LFP,,95.0,448.0,40.5,0.07,0.76,Moderate,0.044,82.13,Healthy
d804ee50,Wuling Air EV,LFP,26.0,62.0,523.0,24.7,0.97,1.32,Conservative,0.014,85.59,Healthy
d2170c4e,Hyundai Ioniq 5,NMC,72.6,4.0,50.0,9.6,0.11,1.74,Moderate,0.027,,Healthy
,Hyundai Ioniq 5,NMC,72.6,85.0,915.0,27.3,0.39,1.65,Moderate,0.013,89.78,Healthy
f7d3928f,Tesla Model 3,NMC,75.0,97.0,819.0,44.06,0.881,2.07,Aggressive,0.05,46.58,
,Ford Mustang Mach-E,NMC,88.0,90.0,533.0,,0.51,1.1,Moderate,0.011,94.98,
adf40b82,Ford Mustang Mach-E,NMC,88.0,79.0,970.0,42.62,0.862,2.25,Aggressive,0.115,,Unhealthy
89e3298f,,NMC,72.6,75.0,1575.0,,0.775,2.47,Aggressive,0.084,68.75,Unhealthy
57acb431,Tesla Model 3,NMC,75.0,114.0,868.0,39.42,0.799,2.66,Aggressive,0.103,58.25,Unhealthy
,tesla model 3,NMC,75.0,44.0,540.0,16.2,0.39,2.37,Conservative,0.042,82.01,Healthy
D8CA7006,Tesla Model 3,NMC,75.0,59.0,844.0,27.2,0.2,1.33,Moderate,0.038,96.57,Healthy
f76a924e,Ford Mustang Mach-E,NMC,88.0,70.0,,42.5,0.03,, Moderate ,0.034,96.83,Healthy
79d2813d,Tesla Model 3,NMC,75.0,1.0,12.0,24.6,0.19,0.99,Conservative,0.04,82.8,Healthy
ce918a23,BYD Atto 3,LFP,60.0,,1551.0,48.7,0.879,2.07,Aggressive,0.072,35.88,Unhealthy
b83c4a92,Tesla Model 3,NMC,75.0,62.0,1106.0,46.32,0.824,3.15,Moderate,0.114,68.53,Unhealthy
c07e04d7,Wuling Air EV,LFP,26.0,27.0,246.0,25.0,0.65,1.44,,0.038,80.61,Healthy
96dc5ff7,Hyundai Ioniq 5,NMC,72.6,111.0,1550.0,47.24,0.903,,Moderate,,,Unhealthy
0ad78d90,BYD Atto 3,LFP,60.0,74.0,321.0,16.5,0.32,0.94,Moderate,0.033,97.82,Healthy
3dbc5a51,Tesla Model 3,NMC,75.0,92.0,1800.0,,0.902,2.32,Aggressive,0.119,49.53,Unhealthy
d58eabcb,,LFP,60.0,93.0,1211.0,48.17,0.816,,Aggressive,0.095,37.39,Unhealthy
e3b29f31,Wuling Air EV,LFP,26.0,,705.0,29.2,0.41,0.59,Conservative,0.04,88.68,Healthy
09b85aa0,BYD Atto 3,,60.0,41.0,536.0,18.1,0.8,1.98,Moderate,0.024,90.3,Healthy
ba86bca8,Ford Mustang Mach-E, NMC ,88.0,43.0,463.0,22.2,0.72,1.73,Aggressive,0.029,,Healthy
 cf58a567 ,Wuling Air EV,LFP,26.0,46.0,597.0,,0.27,1.4,Conservative,0.037,94.21,Healthy
a80a3332,Wuling Air EV,LFP,26.0,46.0,535.0,24.6,0.75,1.57,Moderate,0.013,94.62,Healthy
19cbf81e,Tesla Model 3,NMC,75.0,85.0,553.0,,0.21,1.05,Conservative,,83.49,Healthy
cbc9abc4,Hyundai Ioniq 5,NMC,72.6,87.0,944.0,47.44,0.894,3.44,AGGRESSIVE,0.103,47.16,Unhealthy
150edf2f,Wuling Air EV,LFP,26.0,105.0,861.0,43.05,0.739,3.28,Moderate,0.097,59.33,Unhealthy
7c302414,Tesla Model 3,NMC,75.0,,1740.0,44.79,0.886,2.84,Aggressive,0.106,44.08,Unhealthy
2dab8b09,Tesla Model 3,NMC,75.0,77.0,862.0,27.7,0.0,2.13,Moderate,0.015,84.26,HEALTHY
7cc9212e,Hyundai Ioniq 5,NMC,72.6,86.0,1290.0,38.15,0.984,3.48,Aggressive,0.067,67.45,
be788632,Hyundai Ioniq 5,NMC,72.6,89.0,1330.0,20.5,0.42,2.31,MODERATE,0.04,95.78,Healthy
d5bda6b2,Ford Mustang Mach-E,NMC,88.0,62.0,351.0,29.5,,2.31,Aggressive,0.021,94.75, Healthy 
9d921586,BYD Atto 3,LFP,60.0,15.0,186.0,23.2,0.81,1.7,Aggressive,0.021,91.12,Healthy
025388e5,Tesla Model 3,NMC,75.0,80.0,1581.0,,0.885,,Aggressive,0.058,38.07,unhealthy
,Wuling Air EV,LFP,26.0,30.0,,21.8,0.17,1.28,Moderate,0.013,97.9,Healthy
730c9e52,Hyundai Ioniq 5,NMC,72.6,108.0,889.0,49.16,0.773,2.88,Moderate,0.077,53.22,
81f79093,Hyundai Ioniq 5,NMC,72.6,76.0,926.0,26.3,0.75,2.23,Conservative,0.041,93.23,Healthy
,Hyundai Ioniq 5,NMC,72.6,3.0,18.0,23.9,0.94,1.43,Aggressive,0.016,83.89,Healthy
d5a688bb,BYD Atto 3,,60.0,2.0,29.0,21.5,0.86,,Moderate,0.032,95.24,Healthy
b553db99,Tesla Model 3, NMC ,75.0,69.0,1973.0,43.43,0.772,3.18,,0.072,55.51,Unhealthy
67aff880,BYD Atto 3,LFP,60.0,93.0,846.0,40.49,1.0,2.78,Aggressive,,49.62,Unhealthy
a51959cf,Tesla Model 3,NMC,,95.0,1789.0,35.97,0.751,3.11,Aggressive,0.108,61.9,
3ee2c3e3,Tesla Model 3,NMC,75.0,40.0,385.0,17.3,0.85,1.58,Aggressive,0.033,87.47,Healthy
83777a04,BYD Atto 3,LFP,60.0,69.0,1179.0,47.71,0.761,2.32,moderate,0.051,,Unhealthy
6d563d57,Ford Mustang Mach-E,NMC,88.0,33.0,468.0,16.8,0.33,1.24,Moderate,0.02,80.65,Healthy
c9560aaa,BYD Atto 3,LFP,60.0,98.0,831.0,48.28,0.719,3.18,Moderate,0.081,64.33,
46f00e50,,NMC,88.0,19.0,,25.7,0.79,2.13,Moderate,0.044,85.79,Healthy
8f7abc97,,NMC,88.0,73.0,1035.0,,0.08,0.76,,0.012,,Healthy
c19d749c,Wuling Air EV,LFP,26.0,,347.0,22.1,0.54,1.49,Conservative,0.031,97.28,Healthy
cbd18d63,,Nmc,75.0,12.0,100.0,30.2,0.93,1.99,Aggressive,0.027,84.97,Healthy
9cf0a37c,Ford Mustang Mach-E,,88.0,24.0,265.0,16.5,0.36,2.02,Moderate,0.019,84.44,Healthy
63c05ce7,Hyundai Ioniq 5,NMC,72.6,,189.0,26.6,0.14,,Conservative,,90.15,Healthy
beabd469,BYD Atto 3,LFP,60.0,100.0,,36.03,0.788,2.73,Aggressive,0.078,40.7,
,hyundai ioniq 5,NMC,72.6,34.0,457.0,19.0,0.68,0.95,Moderate,0.036,94.61,Healthy
c9c0ed05,BYD Atto 3,LFP,60.0,93.0,1279.0,35.77,0.943,2.48,Moderate,0.051,52.26,Unhealthy
0200a90f,Hyundai Ioniq 5,NMC,72.6,43.0,544.0,20.4,0.92,1.88,Conservative,0.042,93.44,Healthy
27251908,,LFP,26.0,,299.0,40.2,0.08,1.58,Moderate,,90.08,Healthy
8a5d1bdb,Ford Mustang Mach-E,NMC,88.0,78.0,868.0,36.11,0.817,2.23,Moderate,0.088,55.1,Unhealthy
,Tesla Model 3,NMC,75.0,83.0,390.0,,0.68,,Aggressive,0.017,91.37,Healthy
743fbeec,Wuling Air EV,LFP,26.0,92.0,1050.0,25.0,0.86,1.98,Moderate,0.045,84.36,Healthy
2f64593c,Ford Mustang Mach-E,NMC,88.0,89.0,566.0,27.0,0.11,0.52,Aggressive,0.011,87.79,Healthy
a44519c4,Hyundai Ioniq 5,NMC,72.6,87.0,425.0,35.7,0.88,1.81,CONSERVATIVE,0.028,84.6,Healthy
5d10e4a5,Tesla Model 3,NMC,,103.0,1347.0,,0.821,2.84,moderate,0.076,53.46,Unhealthy
463b9c75,Hyundai Ioniq 5,NMC,72.6,71.0,393.0,29.1,0.41,2.25,Aggressive,,95.92,healthy
dac04e72,Ford Mustang Mach-E,NMC,88.0,53.0,223.0,27.9,0.75,2.42,Conservative,,82.03,HEALTHY
4557dbbd,Ford Mustang Mach-E,NMC,88.0,29.0,228.0,35.8,,0.94,Aggressive,0.033,92.24,Healthy
,Hyundai Ioniq 5,NMC,72.6,75.0,681.0,38.6,0.41,2.13,Conservative,0.043,84.69,Healthy
 9cdcd1f5 ,Hyundai Ioniq 5,NMC,72.6,18.0,152.0,19.0,0.98,1.05,Moderate,0.026,88.56,Healthy
8f909fe4,Wuling Air EV,LFP,26.0,,1871.0,,0.834,2.18,Moderate,0.11,62.33,Unhealthy
165c7c56,Ford Mustang Mach-E,NMC,,15.0,183.0,24.8,0.73,2.33,Moderate,0.036,85.39,Healthy
df68a9ec,,LFP,60.0,6.0,85.0,14.7,0.89,2.02,Conservative,0.033,,Healthy
9dfff520,,Lfp,26.0,76.0,,41.51,0.952,3.13,Moderate,0.109,51.94,Unhealthy
,Ford Mustang Mach-E,NMC,88.0,18.0,130.0,27.7,0.94,1.35,Conservative,0.027,84.69,Healthy
6300fe9e,Hyundai Ioniq 5,NMC,72.6,89.0,1011.0,48.82,0.986,2.29,,0.116,69.8,Unhealthy
70ac8481,BYD Atto 3,LFP,60.0,,1057.0,40.25,0.741,2.11,Moderate,0.076,58.44,Unhealthy
37eacd1f,BYD Atto 3,LFP,60.0,3.0,44.0,17.4,0.45,2.16,Moderate,0.012,93.55,Healthy
83759a90,Tesla Model 3,NMC,75.0,3.0,16.0,30.0,0.42,2.37,Moderate,0.036,86.58,Healthy
,,NMC,72.6,79.0,1753.0,42.56,0.778,2.89,Aggressive,0.104,45.42,Unhealthy
67a02a3c,,NMC,75.0,111.0,1943.0,45.98,0.927,3.0,Moderate,0.055,61.68,Unhealthy
9227ecbe,Tesla Model 3,NMC,75.0,39.0,407.0,27.8,0.76,2.0,Aggressive,0.023,93.07,Healthy
37a39f63,Hyundai Ioniq 5,,72.6,,1168.0,40.57,0.705,3.48,Aggressive,0.085,,unhealthy
,,,60.0,7.0,48.0,22.5,0.83,0.75,Moderate,0.018,88.21,Healthy
,BYD Atto 3,LFP,60.0,92.0,1726.0,41.02,0.896,2.08,Aggressive,0.054,36.19,Unhealthy
de30e697,Tesla Model 3,NMC,75.0,47.0,277.0,,0.35,1.47,Conservative,0.043,89.85,Healthy
e70e1a88,Ford Mustang Mach-E,NMC,88.0,71.0,756.0,27.4,0.81,1.91,Conservative,0.037,89.78,Healthy
5fb5ecc0,BYD Atto 3,LFP,,38.0,,15.5,0.65,1.96,Moderate,0.044,97.57,Healthy
,,NMC,75.0,82.0,,38.36,0.779,3.44,Aggressive,0.063,58.88,Unhealthy
,Tesla Model 3,NMC,75.0,96.0,980.0,23.1,0.15,1.91,Moderate,0.019,,Healthy
1a89a246,Ford Mustang Mach-E,NMC,,61.0,1615.0,42.79,0.897,2.45,Aggressive,0.073,58.72,Unhealthy
d9170458,Hyundai Ioniq 5,NMC,72.6,84.0,403.0,,0.46,,Moderate,0.039,83.74,Healthy
21220662,Hyundai Ioniq 5,NMC,72.6,66.0,1684.0,40.93,0.774,3.43,Aggressive,0.077,38.36,Unhealthy
f839454f,Hyundai Ioniq 5,NMC,72.6,3.0,41.0,38.4,0.04,1.44,Moderate,0.031,96.41,Healthy
5402770b,Tesla Model 3,NMC,75.0,2.0,19.0,35.0,0.22,,Conservative,0.044,83.15,
e8bfee0d,Tesla Model 3,NMC,75.0,116.0,1354.0,39.0,0.991,2.63,Aggressive,0.085,63.95,Unhealthy
3808506d,Ford Mustang Mach-E,NMC,88.0,47.0,447.0,30.7,0.7,1.95,Moderate,0.043,95.02,Healthy
,Wuling Air EV,LFP,26.0,12.0,71.0,16.1,0.27,0.67,Moderate,0.044,82.7,Healthy
,Wuling Air EV,LFP,26.0,89.0,1487.0,41.13,0.707,3.37,Aggressive,0.052,57.35,Unhealthy
af401a3e,,LFP,60.0,91.0,1016.0,47.26,0.866,3.34,Aggressive,0.053,43.51,Unhealthy
,,LFP,26.0,,1504.0,41.52,,2.85,Aggressive,,67.28,Unhealthy
94a3134a,Wuling Air EV,LFP,26.0,81.0,,,0.849,2.32,Aggressive,0.081,36.9,Unhealthy
c2e44f2c,Tesla Model 3,NMC,75.0,91.0,937.0,38.16,0.711,2.62,Moderate,0.109,50.59,Unhealthy
3416df03,Wuling Air EV,LFP,26.0,,1427.0,26.4,,0.99,,0.043,,Healthy
e397d6c3,Hyundai Ioniq 5,NMC,72.6,32.0,359.0,19.2,0.3,0.63,Moderate,0.01,82.71,Healthy
22ffbf8b,Ford Mustang Mach-E,NMC,88.0,74.0,1190.0,44.98,0.892,2.31,Moderate,0.12,60.22,Unhealthy
d2ee6b81, Tesla Model 3 ,NMC,75.0,7.0,91.0,18.9,0.28,2.17,Aggressive,0.036,96.62,healthy
e9ebd535,Tesla Model 3,NMC,75.0,9.0,92.0,18.4,0.07,1.99,moderate,0.02,90.17,Healthy
03bbea1b,Hyundai Ioniq 5,NMC,,111.0,1984.0,44.28,0.905,2.83,Aggressive,0.052,62.14,Unhealthy
c9f6c7bf,Wuling Air EV,LFP,26.0,66.0,336.0,25.1,0.2,2.49,Aggressive,0.035,,Healthy
ac934bd5,Hyundai Ioniq 5,NMC,72.6,76.0,622.0,15.5,0.16,0.83,Moderate,0.044,82.53,Healthy
ed7ec1ea,Tesla Model 3,,75.0,100.0,942.0,,0.919,3.07,Moderate,0.094,55.52,Unhealthy
 ad03a07e ,Ford Mustang Mach-E,NMC,88.0,84.0,938.0,42.57,0.826,2.74,Aggressive,0.074,46.53,Unhealthy
728ae14c,BYD Atto 3,LFP,60.0,72.0,998.0,47.14,0.877,2.84,Aggressive,0.052,40.06,Unhealthy
f7bd20e2,Tesla Model 3,NMC,75.0,98.0,1770.0,,0.952,2.61,Aggressive,0.114,,Unhealthy
e0d9996f,,NMC,75.0,1.0,8.0,,0.13,1.7,,0.011,86.68,Healthy
9228fb9c,Wuling Air Ev,LFP,26.0,,267.0,26.0,0.3,2.42,Aggressive,0.03,92.69,Healthy
f23e90fc,BYD Atto 3,LFP,60.0,15.0,113.0,36.8,0.72,2.01,Conservative,,86.93,Healthy
39bde69a,Tesla Model 3,NMC,75.0,67.0,,34.2,0.64,2.16,Moderate,0.019,84.43,Healthy
db389427,Ford Mustang Mach-E,NMC,,104.0,1800.0,,0.747,2.15,Aggressive,,38.5,Unhealthy
691404f9,Ford Mustang Mach-E,NMC,88.0,26.0,312.0,20.8,0.28,1.07,Moderate,0.018,,Healthy
d8d28329,,LFP,60.0,11.0,62.0,24.0,0.39,1.41,Conservative,0.012,87.52,Healthy
cb4dce0d,Tesla Model 3,NMC,75.0,63.0,,40.5,0.819,2.27,Aggressive,0.113,36.2,Unhealthy
453169da, Hyundai Ioniq 5 ,,72.6,64.0,1862.0,40.34,0.845,,Aggressive,0.104,38.33,Unhealthy
0facc794,Tesla Model 3,NMC,75.0,54.0,529.0,21.4,0.75,2.17,Conservative,0.013,,Healthy
16b09d5f,Tesla Model 3,NMC,75.0,119.0,1312.0,46.34,0.961,2.64,Moderate,0.104,59.69,Unhealthy
5d20fc1a,Ford Mustang Mach-E,NMC,,34.0,364.0,26.6,0.5,2.28,Moderate,0.033,82.77,Healthy
13591468,Ford Mustang Mach-E,NMC,88.0,,200.0,20.7,0.63,2.05,Conservative,0.028,92.73,Healthy
c4a5419c,Hyundai Ioniq 5,NMC,72.6,109.0,1054.0,45.42,0.961,2.96,Aggressive,0.065,38.24,Unhealthy
c40161a4,BYD Atto 3,LFP,60.0,59.0,518.0,20.6,0.92,1.92,Moderate,0.011,97.54,healthy
,Hyundai Ioniq 5,NMC,72.6,78.0,1522.0,40.73,0.733,3.43,Aggressive,,65.47,Unhealthy
f7b8c7e0,BYD Atto 3,LFP,60.0,51.0,548.0,34.8,0.56,2.49,Conservative,,84.2,Healthy
9d74eacb,Hyundai Ioniq 5,NMC,72.6,71.0,1035.0,49.8,0.979,2.95,Aggressive,0.067,43.48,Unhealthy
56ed568c,Hyundai Ioniq 5,NMC,72.6,102.0,1214.0,45.4,0.777,2.54,Aggressive,0.06,47.44,Unhealthy
8f6b752b,,NMC,72.6,1.0,9.0,40.1,0.88,1.58,Moderate,0.033,,Healthy
ac0f3bc5,Wuling Air Ev,LFP,26.0,,718.0,30.9,,2.03,Moderate,0.028,,Healthy
22b57492, BYD Atto 3 ,LFP,,93.0,1097.0,40.66,0.892,2.59,Aggressive,0.07,48.55,Unhealthy
98f052de,Wuling Air EV,LFP,26.0,49.0,443.0,20.7,0.51,1.19,Aggressive,0.02,86.87,
3BE737CF,BYD Atto 3,LFP,60.0,58.0,731.0,28.4,0.42,1.19,Aggressive,0.033,,Healthy
09047bc8,Hyundai Ioniq 5,NMC,72.6,76.0,657.0,20.3,0.83,2.1,Aggressive,0.023,84.84,Healthy
3a0c4b17,BYD Atto 3,LFP,,108.0,912.0,38.05,0.78,2.16,Aggressive,0.075,39.48,Unhealthy
4497ac08,Ford Mustang Mach-E,NMC,88.0,10.0,44.0,24.7,0.45,1.46,Moderate,0.035,,Healthy
9dc0a3ad,Hyundai Ioniq 5,NMC,72.6,53.0,282.0,28.4,0.58,0.54,Moderate,0.034,95.89,Healthy
3ee1bf01,BYD Atto 3,LFP,60.0,93.0,951.0,15.8,0.89,0.9,Conservative,0.013,97.0,Healthy
0203eaaf,Wuling Air EV,LFP,26.0,118.0,1528.0,39.92,0.97,2.29,Moderate,0.053,56.83,Unhealthy
3614401d,Hyundai Ioniq 5,NMC,72.6,,939.0,42.55,0.829,2.09,Moderate,0.101,69.99,Unhealthy
1e84c8c3,Wuling Air EV,,26.0,95.0,870.0,30.0,0.74,0.53,Moderate,0.042,,healthy
E6FE45FD,Wuling Air EV,lfp,26.0,15.0,107.0,14.0,0.36,0.63,Conservative,,84.89,Healthy
cb8c2c68,Ford Mustang Mach-E,,88.0,114.0,1683.0,46.81,0.761,2.99,Aggressive,0.053,44.3,Unhealthy
f4375a82,BYD Atto 3,LFP,60.0,94.0,866.0,14.0,0.17,2.25,Conservative,0.024,97.62,Healthy
4f763afb,Hyundai Ioniq 5,NMC,72.6,16.0,144.0,19.3,0.26,,Conservative,0.043,84.87,Healthy
d30d3983,Hyundai Ioniq 5,NMC,72.6,75.0,966.0,29.5,0.94,0.66,Conservative,0.025,92.47,Healthy
,Hyundai Ioniq 5,NMC,72.6,106.0,1356.0,35.74,0.95,3.05,Aggressive,0.092,38.62,Unhealthy
40888326,Hyundai Ioniq 5,NMC,72.6,73.0,1815.0,45.73,0.903,2.36,Aggressive,0.076,37.28,Unhealthy
e76bbfe9,Ford Mustang Mach-E,NMC,88.0,26.0,372.0,29.8,0.2,1.44,Conservative,0.035,84.56,Healthy
16ca0825,Ford Mustang Mach-E,NMC,88.0,13.0,115.0,35.6,0.51,1.41,Moderate,0.033,86.41,Healthy
974a35f9,Ford Mustang Mach-E,NMC,88.0,13.0,,17.4,0.51,2.05,Moderate,0.016,83.44,
2001d916,,NMC,72.6,69.0,527.0,34.1,,0.59,Moderate,0.045,95.41,Healthy
db7acae8,BYD Atto 3,LFP,60.0,9.0,84.0,33.2,0.76,0.67,Moderate,0.026,95.89,Healthy
4da91a77,BYD Atto 3,LFP,,82.0,1010.0,1.3,0.69,2.15,Moderate,0.024,85.34,
4a3fac0d,BYD Atto 3,LFP,60.0,62.0,697.0,33.8,0.93,,aggressive,0.042,94.82,Healthy
877dd799,Wuling Air EV,LFP,26.0,60.0,668.0,21.5,0.82,1.36,Moderate,0.029,86.45,Healthy
fb2c080c,Wuling Air EV,LFP,26.0,69.0,704.0,28.4,0.86,0.63,,0.035,,Healthy
d86dca29,Wuling Air EV,LFP,26.0,12.0,178.0,17.0,0.57,1.43,Moderate,0.04,93.65,
52c09e26,BYD Atto 3,LFP,60.0,101.0,1457.0,35.46,0.933,3.34,Moderate,0.112,67.02,Unhealthy
a122999b,Hyundai Ioniq 5,NMC,72.6,89.0,,,0.854,3.12,Aggressive,0.056,65.57,Unhealthy
9b0ecbd2,Ford Mustang Mach-E,NMC,88.0,107.0,1432.0,47.6,0.828,3.11,Aggressive,0.068,49.07,Unhealthy
ea41700a,Ford Mustang Mach-E,NMC,88.0,66.0,856.0,37.37,0.845,,Aggressive,0.062,44.51,
4b1ac044,Tesla Model 3,NMC,75.0,8.0,32.0,18.7,0.71,1.09,Aggressive,0.018,90.74,Healthy
f3652db0,Tesla Model 3,NMC,75.0,72.0,389.0,26.0,0.22,2.36,Moderate,0.016,84.94,Healthy
e68eb90b,Wuling Air EV,LFP,26.0,77.0,850.0,26.2,0.5,1.38,,0.012,84.55,Healthy
aad7fad1,Hyundai Ioniq 5,NMC,72.6,69.0,1317.0,39.9,,2.54,Aggressive,0.082,61.87,
415ab23f,Tesla Model 3,NMC,75.0,4.0,57.0,28.8,0.01,1.67,Moderate,0.041,97.56,Healthy
ce01be03,wuling air ev,LFP,26.0,45.0,588.0,,0.37,2.18,Conservative,0.017,95.53,Healthy
1b824ba0,Ford Mustang Mach-E,NMC,88.0,85.0,,21.5,0.47,1.8,Conservative,0.021,94.58,
5659d1ad,BYD Atto 3,LFP,60.0,81.0,387.0,30.8,0.13,0.52,Conservative,0.02,82.3,Healthy
